"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045926","GO:0045926","negative regulation of growth","34/1488","233/18805",0.145922746781116,1.84413793899119,3.80060119940783,0.00038061970287283,0.0112097382235829,0.00917391078719128,"RGMA/PPARA/FOXP1/DUSP10/ENPP1/BCL11A/SFRP1/FBP1/SH3BP4/PSRC1/CDKN2A/G6PD/PTK6/CRYAB/ALOX15B/PTCH1/CDKN2C/RB1/GREM1/TMPRSS4/RGS4/MAP2/WWC2/GDF15/SLIT2/SFRP2/SEMA6D/IGFBP5/MEG3/SEMA5A/STC2/FGF13/SCGB3A1/SERPINE2",34
"GO:0060537","GO:0060537","muscle tissue development","56/1488","446/18805",0.125560538116592,1.58680505328126,3.67643610025835,0.00038766839665268,0.0113590796019201,0.00929612991973264,"PPARA/FOXP1/TFAP2B/FOXC1/GPCPD1/FGFR2/CENPF/FZD7/MEIS1/DIPK2A/G6PD/SEMA3C/IFT20/SOX8/MSX2/PIM1/PRKG1/PTCH1/CFL2/YBX3/RB1/HOPX/DMD/NOX4/SGCB/DSG2/TBX3/GREM1/RARA/SOX6/ERBB4/ERBB3/RGS4/COL3A1/EPHB1/EDNRA/MED1/PRICKLE1/RPS6KB1/SOX11/FOXC2/SRPK3/IGFBP5/FOS/LOX/GJC1/HEY2/KLF5/TGFBR3/RYR1/DKK1/OSR1/NEBL/COL11A1/IGF2/SIX1",56
"GO:0042476","GO:0042476","odontogenesis","23/1488","136/18805",0.169117647058824,2.13726972643896,3.90177896730603,0.000409173501880449,0.0118992635908193,0.00973820979920786,"PPARA/FOXC1/FGFR2/TGFB3/TNC/TFAP2A/MSX2/GLI3/ACVR2A/COL1A1/HACD1/ITGB6/PAX9/SP6/COL1A2/SOSTDC1/ASPN/SERPINE1/WLS/ODAM/AQP3/OSR1/KLK5",23
"GO:0007492","GO:0007492","endoderm development","17/1488","87/18805",0.195402298850575,2.46944907922383,4.02693578555992,0.000411790353121601,0.0118992635908193,0.00973820979920786,"DUSP4/LEO1/EPB41L5/ITGB5/KIF16B/COL5A1/COL5A2/PAX9/DUSP5/COL12A1/FN1/DUSP1/MMP2/COL8A1/SOX2/DKK1/COL11A1",17
"GO:0170044","GO:0170044","non-proteinogenic amino acid catabolic process","7/1488","19/18805",0.368421052631579,4.65602009054895,4.67367461812789,0.000412319946817524,0.0118992635908193,0.00973820979920786,"ALDH4A1/PRODH/KYNU/ABAT/ALDH5A1/LOC102724560/CBS",7
"GO:0150115","GO:0150115","cell-substrate junction organization","19/1488","103/18805",0.184466019417476,2.33123890802798,3.97119164986402,0.000417421531186233,0.0119587888001816,0.00978692449257421,"GPM6B/PHLDB2/SFRP1/PIK3R1/EPB41L5/LIMCH1/APOD/GREM1/THY1/CDH11/FAM107A/FN1/THBS1/PRICKLE1/CTTN/PTK2/FERMT2/DST/EFNA5",19
"GO:1905208","GO:1905208","negative regulation of cardiocyte differentiation","6/1488","14/18805",0.428571428571429,5.4161866359447,4.84536780284666,0.000418547196384557,0.0119587888001816,0.00978692449257421,"FZD7/SOX6/PRICKLE1/EGFR/HEY2/DKK1",6
"GO:0042326","GO:0042326","negative regulation of phosphorylation","33/1488","226/18805",0.146017699115044,1.84533792463603,3.74769003445262,0.000454862635953213,0.0129320599914817,0.0105834375692084,"DUSP10/SPRED2/CNKSR3/ENPP1/NCK1/WWTR1/AKT1/LRP6/PLK1/SFRP1/CDKN2A/PTK6/PRKCH/GPRC5A/MIDN/CDKN2C/IRS2/RB1/DMD/TRIB3/PTPN13/SRCIN1/THY1/LYN/DUSP1/UCHL1/SLIT2/SFRP2/GSTP1/CBLC/DEPTOR/DKK1/FBLN1",33
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","46/1488","350/18805",0.131428571428571,1.66096390168971,3.65885330074663,0.000463781568016442,0.0130655295788508,0.0106926674247952,"TCF7L1/WWTR1/FGFR2/FZD7/SFRP1/ZNF703/ASPM/NLK/SOX10/IFT20/ITGA3/NHERF1/KANK1/SOX13/GLI3/COL1A1/CMAHP/FERMT1/GREM1/GPRC5B/DACT1/TRPM4/TPBG/TMEM131L/SULF1/CCN4/CDH2/PRICKLE1/SOSTDC1/LRRK2/SFRP2/DLX5/ATP6V1C2/SEMA5A/WLS/DKK3/EGFR/LGR6/CDH3/SFRP4/SHISA2/IGFBP2/SOX2/DKK1/RSPO3/FOLR1",46
"GO:0050708","GO:0050708","regulation of protein secretion","38/1488","273/18805",0.139194139194139,1.75910335184529,3.70349144021398,0.000464107266948557,0.0130655295788508,0.0106926674247952,"TFAP2B/STX1A/TGFB3/SREBF1/DNAJC1/SFRP1/UCP2/ABCA12/F2R/CPT1A/VEGFC/MIDN/SLC16A1/F2RL2/ABCG1/IRS2/MYO18A/SLC12A2/ENY2/ABAT/RFX3/FRMD4A/TRPM4/F2RL1/CHRM3/C1QTNF3/INHBB/FGB/FGG/KCNN4/WLS/EGFR/DOC2B/PRKCA/ANO1/EFNA5/VSNL1/PLCB1",38
"GO:0051306","GO:0051306","mitotic sister chromatid separation","14/1488","65/18805",0.215384615384615,2.72198097601323,4.07652859086288,0.000466831331095009,0.0130674353443885,0.0106942270796842,"CENPF/BUB1/AURKB/PLK1/CDC20/BIRC5/CDCA8/NDC80/NUF2/RB1/TTK/SKA1/DUSP1/MAD2L1",14
"GO:0051047","GO:0051047","positive regulation of secretion","43/1488","321/18805",0.133956386292835,1.69290984155696,3.67046869544644,0.000468725697535093,0.0130674353443885,0.0106942270796842,"XBP1/CADPS2/RAB27B/KMO/STX1A/TGFB3/RAB3D/SLC4A8/GAL/VEGFC/F2RL2/ABCG1/IRS2/MYO18A/SLC12A2/ABAT/FRMD4A/TRPM4/F2RL1/CHRM3/C1QTNF3/INHBB/NMB/PLA2G4A/GATA2/FGB/SOX11/FGG/MYB/SDC1/KCNN4/WLS/EGFR/S100A8/DOC2B/PRKCA/GRP/ADORA2B/STXBP1/ANO1/HLA-F/VSNL1/PLCB1",43
"GO:0045137","GO:0045137","development of primary sexual characteristics","35/1488","245/18805",0.142857142857143,1.8053955453149,3.71957686479511,0.000471122797056303,0.0130708126738857,0.0106969910442736,"AR/LFNG/FZD4/FOXC1/FANCA/BIK/SFRP1/GATA3/PTX3/ASPM/MSH2/SOX8/NRIP1/KITLG/HMGB2/YBX3/NASP/ACVR2A/BCL2L1/PATZ1/TLR5/RARA/DACH1/GNRH1/TFAP2C/INHBB/BRIP1/SLIT2/MMP2/SFRP2/TNFSF10/SDC1/KIT/OSR1/RDH10",35
"GO:0001101","GO:0001101","response to acid chemical","24/1488","146/18805",0.164383561643836,2.07744144940345,3.83103555739258,0.000476277971593152,0.0131433380137302,0.0107563448832548,"XBP1/UBR1/BCL11A/SH3BP4/HMGCS2/KLF2/NQO1/KRT8/BCL2L1/COL1A1/RRAGD/CPEB4/COL5A2/ZEB1/LYN/COL3A1/COL1A2/SLC7A5/NTRK2/RPS6KB1/MMP2/EGFR/MMP3/SIX1",24
"GO:0009914","GO:0009914","hormone transport","44/1488","331/18805",0.132930513595166,1.67994509956794,3.65845429487167,0.00047831405970218,0.0131433380137302,0.0107563448832548,"FZD4/TFAP2B/STX1A/SLC7A8/SREBF1/SLC16A2/SFRP1/GATA3/CRYM/CPE/UCP2/ABCA12/CPT1A/GAL/MIDN/SLC16A1/F2RL2/IRS2/TBX3/ENY2/ABAT/LYN/RFX3/TRPM4/F2RL1/CHRM3/C1QTNF3/INHBB/NMB/SLC7A5/FGB/SLCO4A1/SOX11/FGG/MYB/EGFR/DOC2B/PRKCA/GRP/ANO1/FOXD1/EFNA5/VSNL1/PLCB1",44
"GO:0071295","GO:0071295","cellular response to vitamin","9/1488","31/18805",0.290322580645161,3.6690296566077,4.35959451963536,0.000483028366142299,0.0132096757464534,0.01081063486128,"SFRP1/TNC/PIM1/POSTN/COL1A1/KANK2/MED1/BRIP1/FOLR1",9
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","13/1488","58/18805",0.224137931034483,2.83260335558027,4.0973856576924,0.000491327435512486,0.0133729547969109,0.0109442604118895,"CENPF/BUB1/AURKB/PLK1/CDC20/BIRC5/CDCA8/NDC80/NUF2/TTK/SKA1/DUSP1/MAD2L1",13
"GO:0090068","GO:0090068","positive regulation of cell cycle process","38/1488","274/18805",0.138686131386861,1.75268326661957,3.67898801329043,0.00049871255742466,0.0134939954280899,0.0110433185638207,"AKT1/RAD51AP1/DDX11/TFDP1/BUB1/AURKB/NCAPD2/PLK4/CDC20/KIF23/KIF14/GPSM2/PLCG2/BIRC5/CDCA8/RAB11A/NDC80/RHNO1/MSX2/MTBP/NCAPH/SMC4/STIL/RB1/DTL/CCNE1/CDC7/CDC25A/SKA1/MED1/CENPV/MAD2L1/EGFR/E2F7/TGFA/HSPA2/IGF2/PLCB1",38
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","21/1488","121/18805",0.173553719008264,2.19333177819248,3.86019478960919,0.000502823440990987,0.0134939954280899,0.0110433185638207,"CDCA2/CENPF/BUB1/AURKB/PLK1/CHEK1/CDC20/BIRC5/CDCA8/NDC80/MTBP/NUF2/MKI67/RB1/TTK/NEK2/SKA1/DUSP1/MAD2L1/TGFA/IGF2",21
"GO:0015908","GO:0015908","fatty acid transport","21/1488","121/18805",0.173553719008264,2.19333177819248,3.86019478960919,0.000502823440990987,0.0134939954280899,0.0110433185638207,"PPARA/MFSD2A/AKT1/FABP5/SLCO2A1/CROT/CRABP1/UCP2/CPT1A/IRS2/SLC43A3/RBP7/LYN/FABP7/NMB/PLA2G4A/THBS1/RPS6KB1/SLCO4A1/ABCC4/PLA2G2A",21
"GO:0048565","GO:0048565","digestive tract development","23/1488","138/18805",0.166666666666667,2.10629480286738,3.82352038557855,0.000506626674836628,0.0135328232259849,0.0110750947522426,"AGR2/SPDEF/FGFR2/TGFB3/SFRP1/TYMS/PTK6/HMGCS2/SOX10/GLI3/EPB41L5/RB1/RET/DACT1/COL3A1/EPHB3/FZD5/SOX11/SFRP2/SIX2/KIT/EGFR/KLF5",23
"GO:0046777","GO:0046777","protein autophosphorylation","27/1488","173/18805",0.15606936416185,1.97236854372553,3.76629620887008,0.000511031465842085,0.013587285686718,0.0111196661548972,"MAP3K21/ENPP1/PRKX/FGFR2/AKT1/FGFR4/CDK12/PTK6/TNIK/IRAK1/PIM1/MELK/WNK3/NEK2/GREM1/NEK6/ERBB4/LYN/EPHB1/HTATIP2/EPHB3/NTRK2/LRRK2/PTK2/KIT/EGFR/STK26",27
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","34/1488","237/18805",0.143459915611814,1.81301324803775,3.69215130467378,0.000521533366885386,0.013802608875681,0.0112958839832319,"AR/AKT1/FAF1/KRT18/ZDHHC3/SFRP1/PMAIP1/PIK3R1/FAIM2/KITLG/HMGB2/KRT8/BCL2L1/PDIA3/SGK3/RET/NFKBIZ/ERBB3/NOL3/ICAM1/THBS1/FGB/RPS6KB1/SFRP2/GSTP1/FGG/TNFSF10/CTTN/SERPINE1/FAS/DEPTOR/BCL2A1/SRPX/COL2A1",34
"GO:0031055","GO:0031055","chromatin remodeling at centromere","5/1488","10/18805",0.5,6.31888440860215,4.93162045883846,0.000553752227538938,0.0143252209133159,0.0117235831956442,"CENPW/NASP/CENPN/CENPA/OIP5",5
"GO:0033212","GO:0033212","iron import into cell","5/1488","10/18805",0.5,6.31888440860215,4.93162045883846,0.000553752227538938,0.0143252209133159,0.0117235831956442,"CYBRD1/STEAP4/SLC39A14/STEAP2/SLC39A8",5
"GO:0034080","GO:0034080","CENP-A containing chromatin assembly","5/1488","10/18805",0.5,6.31888440860215,4.93162045883846,0.000553752227538938,0.0143252209133159,0.0117235831956442,"CENPW/NASP/CENPN/CENPA/OIP5",5
"GO:0060872","GO:0060872","semicircular canal development","5/1488","10/18805",0.5,6.31888440860215,4.93162045883846,0.000553752227538938,0.0143252209133159,0.0117235831956442,"GLI3/TBX3/ZEB1/SPARC/GATA2",5
"GO:0070303","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","5/1488","10/18805",0.5,6.31888440860215,4.93162045883846,0.000553752227538938,0.0143252209133159,0.0117235831956442,"DUSP10/MYC/FOXM1/PBK/GSTP1",5
"GO:0051261","GO:0051261","protein depolymerization","21/1488","122/18805",0.172131147540984,2.17535364886304,3.81781980684236,0.000562960469177477,0.0144981254461267,0.0118650861216778,"LIMA1/KIF18B/AURKB/BBOF1/AVIL/TPX2/KIF2C/STMN1/CFL2/ASPH/MID1/BMERB1/F2RL1/MICAL2/ADD2/LMOD1/DNAJC6/SEMA5A/NES/MAP1B/FGF13",21
"GO:0032868","GO:0032868","response to insulin","43/1488","324/18805",0.132716049382716,1.67723475043144,3.60445215063668,0.000570132030619723,0.014617268981469,0.011962591713896,"ERBB2/XBP1/PPARA/ENPP1/NCK1/FGFR2/AKT1/FGFR4/SREBF1/FBP1/HMGCS2/UCP2/ATP2B1/PIK3R1/GAL/KANK1/APPL2/SORL1/IRS2/RB1/COL1A1/SGCB/TRIB3/RET/ERBB4/LYN/EPHB1/CTSK/SLC39A14/EPHB3/INHBB/NTRK2/LPIN1/ECHDC3/RPS6KB1/FOXC2/TNFSF10/FOS/KIT/EGFR/GHR/PAX6/IGF2",43
"GO:0034440","GO:0034440","lipid oxidation","20/1488","114/18805",0.175438596491228,2.21715242407093,3.8209502552943,0.000586707181175574,0.014958276756937,0.0122416682496263,"PPARA/ACOX2/MFSD2A/AKT1/CRAT/LONP2/AMACR/CROT/CPT1A/APPL2/ALOX15B/IRS2/APOD/PEX13/ECI2/ECHDC1/FMO2/GDF15/IVD/FMO1",20
"GO:0060602","GO:0060602","branch elongation of an epithelium","7/1488","20/18805",0.35,4.42321908602151,4.48987604586518,0.000591246530354293,0.014958276756937,0.0122416682496263,"FGFR2/SPRY1/TNC/MED1/AREG/RDH10/SIX1",7
"GO:0072079","GO:0072079","nephron tubule formation","7/1488","20/18805",0.35,4.42321908602151,4.48987604586518,0.000591246530354293,0.014958276756937,0.0122416682496263,"GATA3/SOX8/IRX1/GREM1/IRX2/OSR1/SIX1",7
"GO:0043200","GO:0043200","response to amino acid","22/1488","131/18805",0.16793893129771,2.12237338914881,3.77871893842785,0.000596837907409549,0.0150335092204081,0.0123032375650214,"XBP1/UBR1/BCL11A/SH3BP4/HMGCS2/NQO1/BCL2L1/COL1A1/RRAGD/CPEB4/COL5A2/ZEB1/LYN/COL3A1/COL1A2/SLC7A5/NTRK2/RPS6KB1/MMP2/EGFR/MMP3/SIX1",22
"GO:0061326","GO:0061326","renal tubule development","19/1488","106/18805",0.179245283018868,2.26526044836681,3.82925186512066,0.000605548360394408,0.0150888487791891,0.0123485267738445,"MYC/TFAP2B/WWTR1/GATA3/TTC8/SOX8/IRX1/GLI3/PTCH1/NPNT/GREM1/PRICKLE1/IRX2/SIX2/PROM1/HOXB7/OSR1/FOXD1/SIX1",19
"GO:0090130","GO:0090130","tissue migration","19/1488","106/18805",0.179245283018868,2.26526044836681,3.82925186512066,0.000605548360394408,0.0150888487791891,0.0123485267738445,"DUSP10/PLCG2/ITGA3/RAB11A/KANK1/KITLG/EPB41L5/IRS2/KANK2/FERMT1/GLIPR2/PFN2/KRT16/PTK2/LRG1/FAT2/KIT/NANOS1/ACTG2",19
"GO:0051017","GO:0051017","actin filament bundle assembly","26/1488","166/18805",0.156626506024096,1.97940957377899,3.71532956231244,0.000608237650031352,0.0150888487791891,0.0123485267738445,"LIMA1/FAM171A1/PXN/FHOD1/TNFAIP1/TGFB3/PHLDB2/SFRP1/CORO1B/PIK3R1/TTC8/FSCN1/STMN1/BRAF/CCDC88A/PDLIM1/ITGB5/LIMCH1/LPAR1/PFN2/FAM107A/ADD2/ARHGEF10/PLS1/FERMT2/AIF1L",26
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","38/1488","277/18805",0.137184115523466,1.73370113737821,3.6060775671579,0.000616672865307842,0.0150888487791891,0.0123485267738445,"WWTR1/FGFR2/FZD7/SFRP1/ZNF703/ASPM/SOX10/IFT20/NHERF1/KANK1/SOX13/GLI3/COL1A1/FERMT1/GREM1/GPRC5B/DACT1/TRPM4/TPBG/TMEM131L/CDH2/PRICKLE1/SOSTDC1/LRRK2/SFRP2/DLX5/SEMA5A/WLS/DKK3/EGFR/LGR6/CDH3/SFRP4/IGFBP2/SOX2/DKK1/RSPO3/FOLR1",38
"GO:0010631","GO:0010631","epithelial cell migration","18/1488","98/18805",0.183673469387755,2.3212228439763,3.84394616921018,0.000617614200168075,0.0150888487791891,0.0123485267738445,"DUSP10/PLCG2/ITGA3/RAB11A/KANK1/KITLG/EPB41L5/IRS2/KANK2/FERMT1/GLIPR2/PFN2/KRT16/PTK2/LRG1/FAT2/KIT/NANOS1",18
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","23/1488","140/18805",0.164285714285714,2.07620487711214,3.74658193667565,0.000623744832872838,0.0150888487791891,0.0123485267738445,"CREB3L1/SPRY4/SFRP1/SPRY1/GATA3/NEDD4/SORL1/TOB1/ADAMTS12/FBN1/HTRA1/GREM1/HTRA3/MIR18A/SULF1/DCN/THBS1/SLIT2/SOSTDC1/SFRP2/SEMA6A/SHISA2/DKK1",23
"GO:0001958","GO:0001958","endochondral ossification","9/1488","32/18805",0.28125,3.55437247983871,4.23918757943266,0.000625308377058509,0.0150888487791891,0.0123485267738445,"FOXC1/NAB1/COL1A1/LOC102724560/COL13A1/CBS/CSGALNACT1/DLX5/COL2A1",9
"GO:0036075","GO:0036075","replacement ossification","9/1488","32/18805",0.28125,3.55437247983871,4.23918757943266,0.000625308377058509,0.0150888487791891,0.0123485267738445,"FOXC1/NAB1/COL1A1/LOC102724560/COL13A1/CBS/CSGALNACT1/DLX5/COL2A1",9
"GO:0060325","GO:0060325","face morphogenesis","9/1488","32/18805",0.28125,3.55437247983871,4.23918757943266,0.000625308377058509,0.0150888487791891,0.0123485267738445,"TGFB3/COL1A1/ASPH/CRISPLD1/PAX9/PRICKLE1/MMP2/DLX5/DKK1",9
"GO:1905820","GO:1905820","positive regulation of chromosome separation","9/1488","32/18805",0.28125,3.55437247983871,4.23918757943266,0.000625308377058509,0.0150888487791891,0.0123485267738445,"AURKB/NCAPD2/CDC20/BIRC5/CDCA8/NCAPH/SMC4/RB1/SKA1",9
"GO:0002064","GO:0002064","epithelial cell development","32/1488","221/18805",0.144796380090498,1.82990317715175,3.63784527805932,0.000637748383771067,0.0153246400334613,0.0125414954130712,"FOXA1/AR/SPDEF/TFCP2L1/XBP1/AKT1/FASN/ASXL1/TYMS/ABCA12/SOX8/POF1B/MARVELD2/FRMD6/EPB41L5/S1PR3/RARA/RFX3/F2RL1/EDNRA/ICAM1/FZD5/CDK6/CDH2/GATA2/FOXC2/SDC1/GSTM3/KLF5/ONECUT2/PAX6/PLCB1",32
"GO:0008544","GO:0008544","epidermis development","50/1488","395/18805",0.126582278481013,1.59971757179801,3.53108917803806,0.000645403410120623,0.0154013288937668,0.0126042566255797,"PPARA/FOXC1/FGFR2/TFDP1/FABP5/STS/PRKCH/ABCA12/SLC44A4/MYCN/NAB1/GAL/NHERF1/STMN1/MSX2/ALOX15B/PTCH1/PKP1/FERMT1/KAZN/LDB2/FA2H/NFKBIZ/MED1/KRT6B/KRT5/SOSTDC1/KRT16/KRT7/MCOLN3/S100A7/IGFBP5/IRF6/EGFR/CDH3/TRIM16/SFRP4/HEY2/LAMC2/KRT17/AQP3/CST6/DKK1/PLS1/FOXQ1/KLK7/KLK5/PAX6/CALML5/SLITRK6",50
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","8/1488","26/18805",0.307692307692308,3.88854425144748,4.3203579114289,0.000646303371652065,0.0154013288937668,0.0126042566255797,"FOXA1/AR/FGFR2/SFRP1/TNC/SULF1/MMP2/ID4",8
"GO:0035860","GO:0035860","glial cell-derived neurotrophic factor receptor signaling pathway","6/1488","15/18805",0.4,5.05510752688172,4.60547970139384,0.000651021362619232,0.0154496515930672,0.0126438033235967,"GATA3/NRTN/RET/SULF1/GDF15/GFRA3",6
"GO:0008406","GO:0008406","gonad development","34/1488","240/18805",0.141666666666667,1.79035058243728,3.6121699897045,0.000655709175325031,0.0154680840840172,0.0126588882456696,"AR/LFNG/FZD4/FOXC1/FANCA/BIK/SFRP1/GATA3/PTX3/ASPM/MSH2/SOX8/NRIP1/KITLG/HMGB2/YBX3/NASP/ACVR2A/BCL2L1/PATZ1/TLR5/RARA/GNRH1/TFAP2C/INHBB/BRIP1/SLIT2/MMP2/SFRP2/TNFSF10/SDC1/KIT/OSR1/RDH10",34
"GO:0007389","GO:0007389","pattern specification process","58/1488","476/18805",0.121848739495798,1.53989620041565,3.49731395023016,0.000657184836583701,0.0154680840840172,0.0126588882456696,"FOXA1/LFNG/EN1/FOXC1/FGFR2/ZIC1/MEIS1/SFRP1/SPRY1/SEMA3C/TTC8/HOXC9/MSX2/HOXB2/IRX1/GLI3/EPB41L5/STIL/PTCH1/VANGL2/ACVR2A/NEK8/ASPH/HOXB6/TBX3/GREM1/PIERCE2/MID1/HOXC10/ZEB1/ERBB4/RFX3/HOXC6/HOXB3/DNAH5/DOP1B/MICAL2/PCGF2/FZD5/PRICKLE1/IRX2/SOSTDC1/TDRD1/SFRP2/FOXC2/PCSK6/SIX2/WLS/TDRKH/GPR161/HEY2/HOXB7/DKK1/OSR1/FOXD1/PAX6/FOLR1/SIX1",58
"GO:0045927","GO:0045927","positive regulation of growth","36/1488","259/18805",0.138996138996139,1.7566010711172,3.59403220603107,0.000662926958818977,0.0155395490795812,0.0127173743120375,"ERBB2/AGR2/TFCP2L1/WFS1/MFSD2A/FGFR2/AKT1/DNPH1/BCL11A/SFRP1/ZNF639/SLC44A4/PIM1/YBX3/HOPX/PRR5/SYT17/CXCL16/ERBB4/FN1/RPS6KB1/SFRP2/SEMA5A/EGFR/S100A8/MAP1B/HEY2/KRT17/TGFBR3/S100A9/PLS1/LPAR3/EFNA5/GHR/IGF2/PLCB1",36
"GO:0046661","GO:0046661","male sex differentiation","27/1488","176/18805",0.153409090909091,1.93874862536657,3.66776190150483,0.000671363804660179,0.0156733428055423,0.0128268694386294,"AR/FANCA/BIK/SFRP1/GATA3/ASPM/MSH2/SOX8/KITLG/HMGB2/YBX3/NASP/ACVR2A/BCL2L1/TBX3/PATZ1/TLR5/RARA/DHCR24/TFAP2C/INHBB/BRIP1/SFRP2/TNFSF10/SDC1/KIT/SYCP2",27
"GO:0007264","GO:0007264","small GTPase-mediated signal transduction","59/1488","487/18805",0.121149897330595,1.5310643946921,3.48067037373786,0.000684754445836854,0.0159212339370083,0.0130297404673409,"ERBB2/RHOB/RND1/ARHGAP32/RALB/FOXM1/CCDC125/CCNA2/RALGAPA2/TNFAIP1/SPRY4/ARHGEF9/ARFIP2/FBP1/SPRY1/RALGPS2/ARFGEF3/CDKN2A/RAB30/MRAS/KIF14/F2R/EPS8L1/ARHGAP21/PLK2/DNMBP/ITGA3/ITSN1/FGD1/KANK1/STMN1/IQGAP3/CCDC88A/FGD5/KITLG/RB1/TIAM2/ARHGAP8/KANK2/VAV3/CHN2/RHOH/RASGRP1/PLEKHG4/LPAR1/RALGPS1/PLCE1/COL3A1/DHCR24/F2RL1/COL1A2/RASGEF1A/SLIT2/ARHGEF4/PLEKHG1/LRRK2/ARHGEF10/CELSR1/FERMT2",59
"GO:0048638","GO:0048638","regulation of developmental growth","43/1488","327/18805",0.131498470948012,1.66184727565683,3.53911307702148,0.000690596447335122,0.0159923201493774,0.0130879165422382,"AR/AGR2/RGMA/PPARA/FOXP1/DUSP10/FOXC1/MFSD2A/FGFR2/AKT1/DUSP6/BCL11A/G6PD/PIM1/PTCH1/YBX3/HOPX/SYT17/LIN7A/ERBB4/RGS4/MAP2/FN1/WWC2/GDF15/RPS6KB1/FOXC2/CTTN/SEMA6D/NPY1R/SEMA5A/MAP1B/HEY2/TGFBR3/STC2/FGF13/PLS1/LPAR3/EFNA5/GHR/IGF2/PLCB1/SIX1",43
"GO:0060350","GO:0060350","endochondral bone morphogenesis","13/1488","60/18805",0.216666666666667,2.7381832437276,3.95292632650938,0.000693733721715585,0.0160004528667173,0.0130945722572821,"COL27A1/FOXC1/NAB1/COL1A1/RARA/LOC102724560/COL3A1/COL13A1/CBS/CSGALNACT1/DLX5/COL2A1/GHR",13
"GO:0072009","GO:0072009","nephron epithelium development","21/1488","124/18805",0.169354838709677,2.14026729968782,3.7342871539133,0.000702176669593045,0.0161304024538914,0.0132009213883492,"MYC/TFAP2B/FOXC1/WWTR1/ASXL1/GATA3/SOX8/IRX1/GLI3/PTCH1/NPNT/GREM1/EDNRA/IRX2/FOXC2/SIX2/PROM1/HOXB7/OSR1/FOXD1/SIX1",21
"GO:0060323","GO:0060323","head morphogenesis","10/1488","39/18805",0.256410256410256,3.2404535428729,4.10556232046103,0.000706730005147376,0.0161703203966589,0.0132335897378194,"TGFB3/BRAF/COL1A1/ASPH/CRISPLD1/PAX9/PRICKLE1/MMP2/DLX5/DKK1",10
"GO:0032869","GO:0032869","cellular response to insulin stimulus","36/1488","260/18805",0.138461538461538,1.74984491315136,3.56890479830639,0.000712280227237044,0.0162326402580252,0.0132845915397385,"ERBB2/XBP1/ENPP1/NCK1/FGFR2/AKT1/FGFR4/SREBF1/FBP1/HMGCS2/UCP2/ATP2B1/PIK3R1/KANK1/APPL2/SORL1/IRS2/RB1/SGCB/TRIB3/RET/ERBB4/EPHB1/SLC39A14/EPHB3/INHBB/NTRK2/LPIN1/ECHDC3/RPS6KB1/FOXC2/KIT/EGFR/GHR/PAX6/IGF2",36
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","12/1488","53/18805",0.226415094339623,2.86138161898965,3.97777136440972,0.00072719860661152,0.0165071209398022,0.0135092231267753,"AR/FGFR2/BCL11A/SFRP1/NTN4/SOX8/GREM1/SULF1/LRRK2/SIX2/HOXB7/SIX1",12
"GO:1901888","GO:1901888","regulation of cell junction assembly","37/1488","270/18805",0.137037037037037,1.73184239346874,3.55053181506187,0.000736742041090113,0.0166579115826005,0.013632628319384,"CNTNAP2/RAB17/GPM6B/PHLDB2/SFRP1/PRKCH/EPB41L5/LIMCH1/HOPX/PTPN13/APOD/GREM1/THY1/LIN7A/EPHB1/AMIGO2/FAM107A/TPBG/DSG3/EPHB3/NTRK2/THBS1/FZD5/PRICKLE1/SRPX2/THBS2/PTK2/FLRT3/GPC4/MAP1B/VLDLR/DKK1/DCLK1/FERMT2/EFNA5/SLITRK6/SIX1",37
"GO:0010975","GO:0010975","regulation of neuron projection development","55/1488","448/18805",0.122767857142857,1.55151179675499,3.46324501524278,0.000748817047638689,0.016861643311218,0.0137993598402794,"RGMA/FZD4/NCK1/RAB17/NR2F1/MFSD2A/AKT1/TANC2/BCL11A/SFRP1/GATA3/AVIL/PTK6/MBOAT1/TNIK/ITGA3/NEDD4/KANK1/BRAF/CCDC88A/DMD/TIAM2/RET/CHODL/SRCIN1/KIF13B/THY1/LPAR1/SCARB2/ENC1/LYN/SPOCK1/MAP2/KLK6/METRN/FN1/EPHB3/NTRK2/ALKAL2/PAK3/SLIT2/LRRK2/SFRP2/SDC2/SEMA6D/LRP8/SEMA5A/MAP1B/VLDLR/S100A9/DKK1/FGF13/LPAR3/EFNA5/PAX6",55
"GO:0045682","GO:0045682","regulation of epidermis development","14/1488","68/18805",0.205882352941176,2.60189358001265,3.8790765241454,0.000754560740202512,0.016861643311218,0.0137993598402794,"FOXC1/PRKCH/ABCA12/MYCN/NAB1/MSX2/ALOX15B/PTCH1/PKP1/MED1/TRIM16/SFRP4/HEY2/AQP3",14
